inst,ground_truth
"andeq r0, r0, r3 ",1
"andeq r0, r1, r2, ror 26 ",1
"andeq r0, r0, r0, asr r1 ",1
"andeq r0, r0, r6, ror 3 ",1
"andeq r0, r0, sl, lsl r0 ",1
"andeq r0, r0, sl, lsl r0 ",1
"andeq r0, r0, r0, lsl 1 ",1
"andeq r0, r0, r0 ",1
"andeq r0, r1, r0, asr 6 ",1
"andeq r0, r0, r8 ",1
"andeq r2, r0, r4 ",1
"andeq r0, r1, r8, lsr sb ",1
invalid ,1
"andeq r1, r0, r0, asr sl ",1
"mlseq pc, r4, r7, fp ",1
"strdeq r0, r1, [r0], -pc ",1
"andeq r0, r0, r1 ",1
"andeq r0, r1, r4, asr sp ",1
"andeq r0, r0, r0 ",1
"andeq r0, r0, r0 ",1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"push {r0, r1, r2, r3, r4, r5, r6, r7, r8, sb, sl, fp, ip, lr} ",0
"ldr r8, [0x00000f40] ",0
"strb r0, [r8] ",0
"ldrb r1, [r8] ",0
"str r0, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"ldr r8, [0x00000f3c] ",0
"mov sb, r8 ",0
"mov r0, r1 ",0
"str r1, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00000f38] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r1} ,0
pop {sb} ,0
pop {r0} ,0
"mov r1, r0 ",0
"ldr r8, [0x00000f34] ",0
"strb r1, [r8] ",0
"mov r1, 1 ",0
"str r1, [r8, 7] ",0
"mov r0, r0 ",0
"ldr r8, [0x00000f30] ",0
"ldr r1, [r8] ",0
"cmp r1, 2 ",0
"movgt r1, 1 ",0
"movle r1, 0 ",0
"cmp r1, 0 ",0
bne 0x180 ,0
"mov r0, r0 ",0
"mov r1, lr ",0
bl 0x100 ,0
"andeq r0, r0, r0 ",0
"mov r0, lr ",0
"mov lr, r1 ",0
"ldr r8, [0x00000f30] ",0
"ldr r1, [r8] ",0
"ldr r2, [0x00000f2c] ",0
"add r1, r1, r2 ",0
"mov r2, 0x51 ",0
"mul r1, r1, r2 ",0
"add r1, r8, r1 ",0
"ldr r2, [0x00000f28] ",0
"add r1, r1, r2 ",0
"mov r3, 0 ",0
"mov r0, r0 ",0
"mov r2, 1 ",0
"cmp r3, r2 ",0
"movhs r2, 1 ",0
"movlo r2, 0 ",0
"cmp r2, 0 ",0
bne 0x164 ,0
"mov r0, r0 ",0
"ldrb r2, [r0, r3] ",0
"strb r2, [r1, r3] ",0
"add r3, r3, 1 ",0
b 0x130 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00000f30] ",0
"ldr r0, [r8] ",0
"add r0, r0, 1 ",0
"str r0, [r8] ",0
b 0xd0 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00000f40] ",0
"ldrb r0, [r8] ",0
"str r0, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"ldr r1, [0x00000f24] ",0
"add sb, r8, r1 ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x00000f20] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {sb} ,0
pop {r0} ,0
"strb r0, [r8, -0x2b] ",0
"mov r0, 0 ",0
"ldr r8, [0x00000f1c] ",0
"strh r0, [r8] ",0
"mov r0, 0 ",0
"ldr r8, [0x00000f18] ",0
"strh r0, [r8] ",0
"mov r0, 1 ",0
"str r0, [r8, 0x706] ",0
"mov r0, r0 ",0
"ldr r8, [0x00000f30] ",0
"ldr r0, [r8] ",0
"cmp r0, 0x14 ",0
"movgt r0, 1 ",0
"movle r0, 0 ",0
"cmp r0, 0 ",0
bne 0x2a4 ,0
"mov r0, r0 ",0
"mov r1, lr ",0
bl 0x224 ,0
"andeq r0, r0, r0 ",0
"mov r0, lr ",0
"mov lr, r1 ",0
"ldr r8, [0x00000f30] ",0
"ldr r1, [r8] ",0
"ldr r2, [0x00000f2c] ",0
"add r1, r1, r2 ",0
"mov r2, 0x51 ",0
"mul r1, r1, r2 ",0
"add r1, r8, r1 ",0
"ldr r2, [0x00000f14] ",0
"add r1, r1, r2 ",0
"mov r3, 0 ",0
"mov r0, r0 ",0
"mov r2, 1 ",0
"cmp r3, r2 ",0
"movhs r2, 1 ",0
"movlo r2, 0 ",0
"cmp r2, 0 ",0
bne 0x288 ,0
"mov r0, r0 ",0
"ldrb r2, [r0, r3] ",0
"strb r2, [r1, r3] ",0
"add r3, r3, 1 ",0
b 0x254 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00000f30] ",0
"ldr r0, [r8] ",0
"add r0, r0, 1 ",0
"str r0, [r8] ",0
b 0x1f4 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"mov r0, 0 ",0
"ldr r8, [0x00000f10] ",0
"strh r0, [r8] ",0
"mov r0, 0 ",0
"strh r0, [r8, 2] ",0
"mov r0, 0 ",0
"strb r0, [r8, 4] ",0
"mov r0, 0 ",0
"str r0, [r8, 8] ",0
"mov r0, 1 ",0
"strh r0, [r8, 6] ",0
"mov r0, 3 ",0
"ldr r8, [0x00000f0c] ",0
"strh r0, [r8] ",0
"mov r0, 0x10 ",0
"strh r0, [r8, 2] ",0
"mov r0, 1 ",0
"strh r0, [r8, 4] ",0
"mov r0, 2 ",0
"strh r0, [r8, 6] ",0
"mov r0, 4 ",0
"strh r0, [r8, 8] ",0
"mov r0, 5 ",0
"strh r0, [r8, 0xa] ",0
"mov r0, 6 ",0
"strh r0, [r8, 0xc] ",0
"mov r0, 7 ",0
"strh r0, [r8, 0xe] ",0
"mov r0, 0xf ",0
"strh r0, [r8, 0x10] ",0
"mov r0, 0x17 ",0
"strh r0, [r8, 0x12] ",0
"mov r0, 0 ",0
"strh r0, [r8, 0x14] ",0
"mov r0, 1 ",0
"strh r0, [r8, 0x16] ",0
"mov r0, 2 ",0
"strh r0, [r8, 0x18] ",0
"mov r0, 3 ",0
"strh r0, [r8, 0x1a] ",0
"mov r0, 0x90 ",0
"strh r0, [r8, 0x1c] ",0
"mov r0, 0x95 ",0
