inst,ground_truth
"andeq r0, r0, r3 ",1
"strdeq r7, r8, [r3], -sl ",1
"andeq r0, r0, r0, asr r1 ",1
"andeq r1, r0, fp, asr 29 ",1
"strdeq r0, r1, [r0], -sl ",1
"andeq r0, r0, ip, lsl r0 ",1
"andeq r0, r0, r0, lsl 1 ",1
"andeq r0, r0, r0 ",1
"andeq r5, r3, r4, lsl 16 ",1
"andeq r0, r0, r8 ",1
"andeq r1, r0, r4 ",1
"andeq r6, r3, r4, ror 4 ",1
invalid ,1
"andeq r0, r0, r8, ror 14 ",1
"cmneq fp, r3, ror 21 ",1
"strdeq r0, r1, [r0], -pc ",1
"andeq r0, r0, r1 ",1
"andeq r7, r3, ip, ror 9 ",1
"andeq r0, r0, r0 ",1
"andeq r0, r0, r0 ",1
"mov ip, sp ",0
"push {fp, ip, lr} ",0
"mov fp, ip ",0
"push {r0, r1, r2, r3, r4, r5, r6, r7, r8, sb, sl, fp, ip, lr} ",0
"ldr r8, [0x00001058] ",0
"strb r0, [r8] ",0
"mov r1, 0 ",0
"ldr r8, [0x00001054] ",0
"strb r1, [r8] ",0
"mov r1, 0 ",0
"strb r1, [r8, 0x23] ",0
"mov r1, 0 ",0
"strb r1, [r8, 0x24] ",0
"mov r1, 0 ",0
"strb r1, [r8, 0x25] ",0
"mov r1, 0 ",0
"strb r1, [r8, 0x26] ",0
"mov r1, 0 ",0
"strh r1, [r8, 0x27] ",0
"mov r1, 0 ",0
"strb r1, [r8, 0x29] ",0
"ldr r8, [0x00001058] ",0
"ldrb r1, [r8] ",0
"str r0, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"ldr r8, [0x00001050] ",0
"mov sb, r8 ",0
"mov r0, r1 ",0
"str r1, [sp, -4]! ",0
"str sb, [sp, -4]! ",0
"str r8, [sp, -4]! ",0
"str lr, [sp, -4]! ",0
"ldr r8, [0x0000104c] ",0
"ldr r8, [r8] ",0
"mov lr, pc ",0
"mov pc, r8 ",0
"mov r0, r0 ",0
pop {lr} ,0
pop {r8} ,0
pop {sb} ,0
pop {r1} ,0
pop {sb} ,0
pop {r0} ,0
"mov r1, r0 ",0
"ldr r8, [0x00001048] ",0
"strb r1, [r8] ",0
"mov r1, 0 ",0
"ldr r8, [0x00001044] ",0
"strb r1, [r8] ",0
"mov r1, 1 ",0
"ldr r8, [0x00001040] ",0
"str r1, [r8] ",0
"mov r0, r0 ",0
"ldr r8, [0x00001040] ",0
"ldr r1, [r8] ",0
"mov r2, 0xff ",0
"cmp r1, r2 ",0
"movgt r1, 1 ",0
"movle r1, 0 ",0
"cmp r1, 0 ",0
bne 0x1d0 ,0
"mov r0, r0 ",0
"mov r1, lr ",0
bl 0x154 ,0
"andeq r0, r0, r0 ",0
"mov r0, lr ",0
"mov lr, r1 ",0
"ldr r8, [0x00001040] ",0
"ldr r1, [r8] ",0
"ldr r2, [0x0000103c] ",0
"add r1, r1, r2 ",0
"mov r2, 0x65 ",0
"mul r1, r1, r2 ",0
"ldr r8, [0x00001038] ",0
"add r1, r8, r1 ",0
"mov r3, 0 ",0
"mov r0, r0 ",0
"mov r2, 1 ",0
"cmp r3, r2 ",0
"movhs r2, 1 ",0
"movlo r2, 0 ",0
"cmp r2, 0 ",0
bne 0x1b4 ,0
"mov r0, r0 ",0
"ldrb r2, [r0, r3] ",0
"strb r2, [r1, r3] ",0
"add r3, r3, 1 ",0
b 0x180 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
"ldr r8, [0x00001040] ",0
"ldr r0, [r8] ",0
"add r0, r0, 1 ",0
"str r0, [r8] ",0
b 0x120 ,0
"mov r0, r0 ",0
"mov r0, r0 ",0
